airline,tweets,airline_sentiment,sentiment_encoded
Delta,33036 feet but no selfie,neutral,0
Delta,accomplished gave paulgordonbrown a hug,positive,1
Delta,you above all commercials like the legroom one,neutral,0
Delta,do i will tell him you say hey,neutral,0
Delta,wife and i booked last minute flights for a funeral separately but we would like seats 2gether can you do this if we direct message confs,neutral,0
Delta,thank you for the quick response jetblue still the best comp,positive,1
Delta,in a session presented by one of your beloved travelers paulgordonbrowni see why you love him so much,positive,1
Delta,to denver march 1st and my flight itenary keeps getting changed what the heckbooked the trip 3 months ago,negative,-1
Delta,me on hold forever,negative,-1
Delta,a happy customer weve waited patiently not to mention 150 and six months of marathon training we need 2 be there tmrw,negative,-1
Delta,for a flight to fl for 12 marathon tmrw 4 charity you bumped us 2a late flightr flight then cancelled flightled it how can you fix this,negative,-1
Delta,to gain access to wsj content analyst blog nasdaq,neutral,0
Delta,definitely i kind of only fly jetblue,positive,1
Delta,you want to fly in a storm that is your right but give us the choice we have kids and do not want to chance it nixchangefees,negative,-1
Delta,for getting me to orlando early happiness,positive,1
Delta,haiti for continued food distribution medical supplies orphan care flyingitforward,neutral,0
Delta,in haiti id do food distribution for hundreds of hungry kids in nearby villages flyingitforward,neutral,0
Delta,would go back to haiti to deliver shoes booksmedicine to kids i met in orphanage last year flyingitforward,neutral,0
Delta,now covered by bank of america jblu dakota financial news,neutral,0
Delta,would like to receive offers,neutral,0
Delta,i check my 17monthold childs foldup crib for free on my flight tomorrow similar to your policy for infant car seats,neutral,0
Delta,free flights for fly it forward campaign via usatodaytravel travel cause,neutral,0
Delta,are you guys doing a dualcam with redreserve,neutral,0
Delta,stock rating lowered by vetr inc jblu dakota financial news,neutral,0
Delta,fail snow coming to dc area tried to get on earlier flight you refused now flight 65 hours delayed greedy and foolish,negative,-1
Delta,you have a waiver for ny weather today,neutral,0
Delta,it thanks,positive,1
Delta,thanks for including us on your tour did you pack your winter coatunfortunately yes werenotincalianymore,negative,-1
Delta,though this flight 226 did not have much needed hot beverages 4 us nyers the landing was super smooth happytweet,positive,1
Delta,to san juan,neutral,0
Delta,the website down cannot print boarding pass,negative,-1
Delta,for getting me to boston early for tuftsenergyconf breaking barriers to a clean energy future,positive,1
Delta,,positive,1
Delta,you going to be giving travel agent rates to those who hold an iata card,neutral,0
Delta,for the complimentary upgrade to first you are the best,positive,1
Delta,battles to appease passengers and wall street waterbury republican american,neutral,0
Delta,no the staff was perfect this morning at jfk more sleep for me,positive,1
Delta,wow awesome videos guys great work bluemanity corevalues passion aerojobmarket avgeek,positive,1
Delta,wow what an amazing video great world guys bluemanity corevalues passion aerojobmarket,positive,1
Delta,my family gets to experience mosaic status w me lifeisgood,positive,1
Delta,shit my nigga north do not play around,neutral,0
Delta,thanks,positive,1
Delta,any chance do you offer fresh guacamole on your flights,neutral,0
Delta,me out of this 7 degree weatherhere we go westpalmbeachbound,neutral,0
Delta,lowered to strong sell at vetr inc jblu mideast time,neutral,0
Delta,you what about paris could we arrange something from there,neutral,0
Delta,are trying to go as far away from kingscollegelondon as possible for charity today would you help us jailbreak rag,neutral,0
Delta,to gain access to wsj content zacks com,neutral,0
Delta,is not ideal but it is okay better late flight than never,negative,-1
Delta,that is all been done define incidentals how much can i spend on gear so this trip is not a waste,negative,-1
Delta,you guys lost my bag that had all my ski gear in it i flew here from new york city to ski should i buy new stuff tomorrow,negative,-1
Delta,smf to jfk,positive,1
Delta,youd love to see more girls be inspired about becoming pilots retweet our free woaw event march 28 at abq,neutral,0
Delta,anyways southwestair has my back awesome rate amazing customer service nomoreaggravation,neutral,0
Delta,hold for 30 mins placed on hold then hung up on 2nd time in 2 days only looking for group rates bossju 512 to 519 10 people,negative,-1
Delta,customer service is terrible neveragain flywhonotblue,negative,-1
Delta,we are delayed until 102 this is ridiculous,negative,-1
Delta,flight attendants suck and are always rude 4th bad experience with jetblue tonight,negative,-1
Delta,the person who has not been delayed for hours and now sitting on a runway with a wailing baby,negative,-1
Delta,672 delayed from 930 to 1147 now still sitting on runway over 15 minutes so far air travel at its best,negative,-1
Delta,makes sense my bad,neutral,0
Delta,now i may cry,negative,-1
Delta,would not the site let me book tickets for nov for jfk to kin,negative,-1
Delta,flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work flt348,negative,-1
Delta,course,positive,1
Delta,i will do it,positive,1
Delta,i do i will get you exact data your download is fine it is your upload bandwidth and ping that are the issue ping especially,negative,-1
Delta,love jetblues speedy twitter customer service,positive,1
Delta,high likelihood of snow at time of flight tomorrow any chance i can rebook for sunday,neutral,0
Delta,to nantucket washington business journal,neutral,0
Delta,,positive,1
Delta,with two kids tomorrow ages 7 and 4 domestic do they need birth certificates to check in at airport,neutral,0
Delta,you so much for your effort,positive,1
Delta,for letting us know hoping for no more delays,positive,1
Delta,the response worst part is losing the non refundable hotel in orlando your crew blamed wind hoping for no more delays,negative,-1
Delta,1183 to orlando,neutral,0
Delta,is awful flight out of jfk for our honeymoon is delayed again until 1225 am and we lost money on a hotel now delayforwhat,negative,-1
Delta,phone number when you have any news for me is 6318915722,neutral,0
